2
eta Avg. Coop
1.0	0.0
1.25 0.0
1.5	0.0
1.75 0.0
2.0	0.0
2.25 0.0
2.5	0.0
2.75 0.0
3.0	0.0
3.25 0.0
3.5	0.0
3.75 0.0
4.0	0.0
4.25 0.9549960000000007
4.5	0.9523274999999944
4.75 0.961645500000002
5.0	0.9567940000000044
