2
eta Avg. Coop
1.0	0.0
1.25 0.0
1.5	0.0
1.75 0.0
2.0	0.0
2.25 0.0
2.5	0.0
2.75 0.0
3.0	0.0
3.25 0.0
3.5	0.0
3.75 0.0
4.0	0.0
4.25 0.9788889999999995
4.5	0.9812784999999978
4.75 0.9664940000000035
5.0	0.9573790000000039
