2;Fraction of inspectors = 0.4, m = 1.0
eta;Avg. Coop
1.0;0.0
1.25;0.0
1.5;0.0
1.75;0.0
2.0;0.0
2.25;0.0
2.5;0.0
2.75;0.0
3.0;0.0
3.25;0.0
3.5;0.0
3.75;0.0
4.0;0.0
4.25;0.943109999999999
4.5;0.9380094999999967
4.75;0.9494695000000006
5.0;0.9571410000000062
